poiType,poicode,name,month,h3index,h5,district_code,district,count,estimated_visit,country,version,customer,year,date,polygon,POI(s),state,brands
food.nightlife.bar_pub,POI_9999_10108216051319604328,king kebab restaurant,6,893da1111dbffff,853da113fffffff,IN.HR.GU,Gurgaon,4,133,IND,3.4,all_ind_3.4_all,2024,2024-06-06 00:01:01,"POLYGON ((77.03487400000004 28.51481200000004, 77.03483400000003 28.51484200000008, 77.03483326372793 28.51484260928711, 77.03483258898004 28.51484328607554, 77.03483198191901 28.51484402418408, 77.03483144808932 28.51484481687137, 77.03483099236655 28.5148456568976, 77.03483061891296 28.51484653659056, 77.0348303311394 28.51484744791579, 77.03483013167418 28.5148483825499, 77.03483002233908 28.51484933195663, 77.03483000413269 28.51485028746478, 77.03483007722126 28.51485124034743, 77.03484007722129 28.5149312403474, 77.03484024195134 28.51493218643214, 77.03484049667134 28.51493311235334, 77.03484083903219 28.51493400957203, 77.03484126587661 28.51493486981396, 77.0348417732682 28.51493568514586, 77.03484235652773 28.51493644804864, 77.0348430102763 28.51493715148673, 77.03484372848496 28.51493778897292, 77.03484450453031 28.51493835462824, 77.03484533125557 28.51493884323616, 77.03484620103656 28.51493925029065, 77.03484710585205 28.51493957203783, 77.03484803735775 28.5149398055105, 77.03484898696315 28.51493994855553, 77.03484994591093 28.51493999985377, 77.03485090535752 28.51493995893211, 77.03496090535752 28.51492995893215, 77.03496187492613 28.51492982266022, 77.03496282652107 28.51492959222501, 77.03496375102003 28.51492926983553, 77.03496463956047 28.51492885858232, 77.03496548362453 28.51492836240779, 77.03496627512075 28.51492778606843, 77.03496700646157 28.51492713508923, 77.03496767063612 28.51492641571069, 77.03496826127738 28.51492563482901, 77.0349687727233 28.51492479992998, 77.03496920007098 28.51492391901722, 77.0349695392237 28.51492300053546, 77.03496978693025 28.51492205328956, 77.03496994081603 28.51492108636015, 77.03496999940582 28.51492010901654, 77.03496996213799 28.51491913062785, 77.03496982936979 28.51491816057325, 77.03496960237396 28.51491720815202, 77.03496928332659 28.51491628249437, 77.03496887528615 28.51491539247396, 77.03496838216427 28.51491454662284, 77.03496780868817 28.5149137530496, 77.03488780868814 28.51481375304956, 77.03488717239807 28.5148130317358, 77.03488646975195 28.51481237488954, 77.03488570725037 28.51481178858763, 77.03488489194767 28.51481127825432, 77.0348840313867 28.51481084861098, 77.03488313352901 28.51481050363251, 77.03488220668119 28.5148102465105, 77.03488125941809 28.51481007962373, 77.03488030050337 28.51481000451617, 77.03487933880852 28.5148100218827, 77.03487838323073 28.51481013156263, 77.03487744261064 28.51481033254125, 77.03487652565043 28.51481062295921, 77.03487564083349 28.51481100012966, 77.03487479634573 28.51481146056318, 77.03487400000004 28.51481200000004))",Bar and Pub,Haryana,\N
food.nightlife.cocktail,POI_1001_356ttncc-0d468a6318d156beb1e71cdd07bd88d5,cocktails and dreams speakeasy,6,893da11aeafffff,853da11bfffffff,IN.HR.GU,Gurgaon,25,418,IND,3.4,all_ind_3.4_all,2024,2024-06-07 00:01:01,"POLYGON ((77.04432572600008 28.45788835000004, 77.04444572600006 28.45779835000004, 77.04444648415193 28.45779772071122, 77.04444717669577 28.45779701986762, 77.04444779690833 28.45779625427304, 77.04444833876863 28.45779543135986, 77.04444879701629 28.4577945591169, 77.04444916720263 28.45779364601189, 77.0444494457339 28.45779270090924, 77.04444962990613 28.45779173298399, 77.04444971793137 28.45779075163275, 77.04444970895507 28.45778976638247, 77.04444960306436 28.45778878679794, 77.04444940128725 28.45778782238896, 77.04444910558259 28.45778688251799, 77.04444871882104 28.45778597630929, 77.04444824475732 28.45778511256032, 77.04444768799361 28.45778429965635, 77.04444705393497 28.45778354548904, 77.04431705393496 28.45764354548906, 77.0443163550362 28.45764286295259, 77.04431559287552 28.45764225186618, 77.04431477472635 28.45764171806152, 77.04431390839638 28.45764126663278, 77.04431300215316 28.45764090188803, 77.04431206464511 28.45764062730807, 77.044311104819 28.45764044551328, 77.04431013183462 28.45764035823853, 77.04430915497728 28.45764036631671, 77.04430818356931 28.45764046967073, 77.044307226881 28.45764066731427, 77.04430629404217 28.45764095736117, 77.04430539395504 28.45764133704349, 77.04430453520928 28.45764180273785, 77.04430372600005 28.45764235000005, 77.04418372600007 28.45773235000005, 77.0441829678482 28.45773297928887, 77.04418227530437 28.45773368013247, 77.0441816550918 28.45773444572705, 77.0441811132315 28.45773526864023, 77.04418065498385 28.45773614088319, 77.04418028479751 28.4577370539882, 77.04418000626623 28.45773799909085, 77.04417982209401 28.4577389670161, 77.04417973406876 28.45773994836734, 77.04417974304506 28.45774093361762, 77.04417984893577 28.45774191320215, 77.04418005071288 28.45774287761113, 77.04418034641755 28.4577438174821, 77.04418073317909 28.4577447236908, 77.04418120724281 28.45774558743977, 77.04418176400652 28.45774640034374, 77.04418239806516 28.45774715451105, 77.04431239806517 28.45788715451103, 77.04431309696393 28.4578878370475, 77.04431385912461 28.45788844813391, 77.04431467727379 28.45788898193857, 77.04431554360376 28.45788943336731, 77.04431644984697 28.45788979811206, 77.04431738735502 28.45789007269202, 77.04431834718113 28.45789025448681, 77.04431932016551 28.45789034176156, 77.04432029702285 28.45789033368338, 77.04432126843082 28.45789023032936, 77.04432222511913 28.45789003268582, 77.04432315795796 28.45788974263892, 77.04432405804509 28.4578893629566, 77.04432491679086 28.45788889726224, 77.04432572600008 28.45788835000004))",Cocktail Lounge,Haryana,
food.nightlife.brewery,POI_1001_356jx7ps-3a30cd1043a608af9b6bdee42bdc56bf,retro house,6,893da118563ffff,853da11bfffffff,IN.HR.GU,Gurgaon,36,530,IND,3.4,all_ind_3.4_all,2024,2024-06-08 00:01:01,"POLYGON ((77.0390475 28.4252586, 77.03921010000001 28.4246705, 77.03955569999999 28.4247759, 77.0394053 28.4253426, 77.0390475 28.4252586))",Brewery,Haryana,
food.nightlife.bar_pub,POI_1001_356ttnc9-165f12639cc84f229eee23a10bd1ae23,scene - high bar : happy hours (all day),6,893da1180a7ffff,853da11bfffffff,IN.HR.GU,Gurgaon,47,692,IND,3.4,all_ind_3.4_all,2024,2024-06-08 00:01:01,"POLYGON ((77.04138330000001 28.4161677, 77.0412805 28.416537, 77.0413825 28.416559, 77.0413507 28.4166734, 77.04129829999999 28.4166621, 77.0412613 28.416795, 77.0412116 28.4167843, 77.04116930000001 28.4169363, 77.0412362 28.4169507, 77.0412489 28.416905, 77.0413744 28.4169321, 77.04140409999999 28.4168252, 77.0414834 28.4168423, 77.04151570000001 28.4167263, 77.0416462 28.4167544, 77.0416529 28.4167304, 77.04167889999999 28.416736, 77.0416841 28.4167174, 77.04170240000001 28.4167213, 77.0417595 28.4165161, 77.041783 28.4165212, 77.0418052 28.4164415, 77.0417886 28.4164379, 77.0418358 28.4162721, 77.04138330000001 28.4161677))",Bar and Pub,Haryana,
food.nightlife.brewery,POI_1001_356jx7ps-3a30cd1043a608af9b6bdee42bdc56bf,retro house,6,893da118563ffff,853da11bfffffff,IN.HR.GU,Gurgaon,27,457,IND,3.4,all_ind_3.4_all,2024,2024-06-05 00:01:01,"POLYGON ((77.0390475 28.4252586, 77.03921010000001 28.4246705, 77.03955569999999 28.4247759, 77.0394053 28.4253426, 77.0390475 28.4252586))",Brewery,Haryana,
food.nightlife.karaoke,POI_1001_356ttncc-f71ce312c5b14487ac621d6095b3799c,4u club,6,893da11a8b3ffff,853da11bfffffff,IN.HR.GU,Gurgaon,49,1015,IND,3.4,all_ind_3.4_all,2024,2024-06-01 00:01:01,"POLYGON ((77.0627003 28.4694856, 77.0620708 28.4689835, 77.0618803 28.469168, 77.06250989999999 28.4696701, 77.0627003 28.4694856))",Karaoke,Haryana,
food.nightlife.live_entertainment,POI_1001_356ttnc9-98988eab850345a1b2c656810c240d4e,kishore light baggi,6,893da1183cfffff,853da11bfffffff,IN.HR.GU,Gurgaon,12,218,IND,3.4,all_ind_3.4_all,2024,2024-06-03 00:01:01,"POLYGON ((77.0476396 28.3930621, 77.0477874 28.3930801, 77.0477911 28.3930567, 77.0476432 28.3930387, 77.0476396 28.3930621))",Live Entertainment-Music,Haryana,
food.nightlife.bar_pub,POI_9999_10236338,rock e adda,6,893da11810fffff,853da11bfffffff,IN.HR.GU,Gurgaon,4,73,IND,3.4,all_ind_3.4_all,2024,2024-06-03 00:01:01,"POLYGON ((77.0581237 28.4170569, 77.0581299 28.4169221, 77.0580817 28.4169203, 77.05808330000001 28.4168856, 77.05807110000001 28.4168852, 77.0580724 28.4168563, 77.05793060000001 28.4168512, 77.0579232 28.4170097, 77.057969 28.4170113, 77.057967 28.4170531, 77.0580277 28.4170553, 77.0580295 28.4170159, 77.0580538 28.4170167, 77.0580521 28.4170543, 77.0581237 28.4170569))",Bar and Pub,Haryana,\N
food.nightlife.bar_pub,POI_1001_356d408k-1574239553d502343c3ece64ccf05616,ruby's bar and grill,6,893da11a997ffff,853da11bfffffff,IN.HR.GU,Gurgaon,45,707,IND,3.4,all_ind_3.4_all,2024,2024-06-04 00:01:01,,Bar and Pub,Haryana,
food.nightlife.bar_pub,POI_1003_477905016,Machaan,6,893da111aa7ffff,853da113fffffff,IN.HR.GU,Gurgaon,20,584,IND,3.4,all_ind_3.4_all,2024,2024-06-05 00:01:01,"POLYGON ((77.095278106333 28.5005018946367,77.0953003030639 28.5005335665397,77.0951058463303 28.5006388185282,77.0950351842809 28.5005379928664,77.0960105278899 28.5000100751333,77.0960590136179 28.5000792662542,77.095278106333 28.5005018946367))",Bar and Pub,Haryana,
food.nightlife.bar_pub,POI_1001_356jx7ps-b868725aa9a308af07fa27231107a423,cocktail bar & restaurant,6,893da111203ffff,853da113fffffff,IN.HR.GU,Gurgaon,14,467,IND,3.4,all_ind_3.4_all,2024,2024-06-06 00:01:01,"POLYGON ((77.0199487 28.4862512, 77.0198931 28.48632, 77.02000099999999 28.4863873, 77.0200565 28.4863185, 77.0199487 28.4862512))",Bar and Pub,Haryana,
food.nightlife.live_entertainment,POI_1001_356ttncb-158a5d9c0fa34bfa9628672bea277bed,great raja band,6,893da11a1abffff,853da11bfffffff,IN.HR.GU,Gurgaon,7,139,IND,3.4,all_ind_3.4_all,2024,2024-06-06 00:01:01,"POLYGON ((77.02126707106785 28.46763292893227, 77.02117707106785 28.46754292893227, 77.0211763721877 28.46754229317035, 77.0211756164277 28.46754172620166, 77.02117481053396 28.46754123308709, 77.02117396170013 28.46754081822833, 77.02117307750309 28.46754048532852, 77.02117216583544 28.4675402373592, 77.02117123483497 28.46754007653382, 77.02117029281203 28.46754000428794, 77.02116934817538 28.46754002126646, 77.02116840935709 28.46754012731782, 77.02116748473729 28.46754032149538, 77.02116658256941 28.46754060206585, 77.0210565825694 28.46758060206585, 77.02105566900916 28.46758098653693, 77.02105479799702 28.46758145955721, 77.0210539780899 28.46758201647967, 77.02105321734264 28.46758265183306, 77.02105252322892 28.4675833593756, 77.02105190256775 28.46758413215633, 77.0210513614566 28.46758496258335, 77.0210509052114 28.46758584249848, 77.02105053831433 28.46758676325734, 77.02105026436985 28.46758771581428, 77.0210500860692 28.46758869081131, 77.02105000516401 28.46758967866994, 77.02105002244915 28.46759066968535, 77.02105013775477 28.46759165412171, 77.0210503499481 28.4675926223078, 77.02105065694454 28.46759356473207, 77.02105105572812 28.46759447213605, 77.02110105572817 28.46769447213602, 77.02110152165113 28.46769530260313, 77.02110206445236 28.46769608498836, 77.02110267920996 28.46769681219736, 77.02110336034953 28.46769747763609, 77.02110410169479 28.46769807527063, 77.02110489652351 28.46769859968186, 77.0211057376285 28.46769904611462, 77.02110661738298 28.46769941052085, 77.02110752780966 28.46769968959626, 77.02110846065317 28.46769988081031, 77.02110940745486 28.46769998242913, 77.02111035962952 28.4676999935313, 77.0211113085432 28.46769991401614, 77.02111224559152 28.46769974460467, 77.02111316227774 28.46769948683304, 77.02126316227771 28.46764948683306, 77.02126406508081 28.46764913647196, 77.02126492976133 28.46764870042844, 77.02126574821023 28.46764818279176, 77.02126651275205 28.46764758841633, 77.02126721621688 28.46764692287626, 77.02126785200755 28.46764619241301, 77.02126841416163 28.46764540387693, 77.02126889740714 28.46764456466294, 77.0212692972122 28.46764368264125, 77.02126960982743 28.46764276608353, 77.02126983232108 28.46764182358529, 77.0212699626066 28.46764086398536, 77.02126999946216 28.46763989628292, 77.02126994254213 28.46763892955314, 77.02126979238032 28.46763797286209, 77.02126955038494 28.46763703518166, 77.02126921882544 28.46763612530549, 77.02126880081121 28.46763525176645, 77.02126830026242 28.46763442275665, 77.02126772187324 28.46763364605059, 77.02126707106785 28.46763292893227))",Live Entertainment-Music,Haryana,
food.nightlife.bar_pub,POI_9999_6281864881157720878,cad tech bar & craft kitchen,6,893da11a8d3ffff,853da11bfffffff,IN.HR.GU,Gurgaon,55,809,IND,3.4,all_ind_3.4_all,2024,2024-06-08 00:01:01,"POLYGON ((77.04992873096288 28.46167040062814, 77.04983857259079 28.46167941646537, 77.04980966483741 28.46141924668481, 77.04980951441298 28.46141830479079, 77.04980927493438 28.46141738151302, 77.04980894858035 28.46141648525139, 77.04980853832004 28.46141562416004, 77.04980804788595 28.46141480607309, 77.04980748174003 28.46141403843343, 77.04980684503302 28.46141332822499, 77.04980614355762 28.46141268190918, 77.04980538369581 28.46141210536614, 77.04980457236074 28.46141160384121, 77.04980371693388 28.46141118189721, 77.04980282519783 28.46141084337296, 77.04980190526554 28.46141059134833, 77.04980096550645 28.46141042811622, 77.04980001447045 28.46141035516169, 77.04979906080996 28.46141037314849, 77.04964906080994 28.46142037314847, 77.0496480670682 28.46142048956277, 77.04964708993361 28.46142070469745, 77.04964613918803 28.46142101639885, 77.04964522434912 28.4614214215466, 77.04964435457511 28.46142191608487, 77.04964353857308 28.46142249506296, 77.04964278451183 28.46142315268487, 77.04964209994009 28.46142388236731, 77.04964149171091 28.4614246768056, 77.04964096591316 28.46142552804684, 77.04964052781042 28.46142642756945, 77.04964018178846 28.46142736636854, 77.04963993131121 28.46142833504603, 77.04963977888613 28.46142932390473, 77.04963972603912 28.46143032304543, 77.04963977329921 28.46143132246597, 77.04963992019329 28.46143231216141, 77.04964781028937 28.4614717626417, 77.0495784856527 28.4614804282213, 77.04957754308113 28.46148059216484, 77.0495766204902 28.46148084543282, 77.0495757263246 28.46148118570704, 77.04957486876877 28.46148160987289, 77.0495740556721 28.46148211404791, 77.04957329447697 28.46148269361729, 77.0495725921508 28.46148334327613, 77.04957195512206 28.46148405707797, 77.04957138922164 28.46148482848925, 77.04957089962929 28.46148565044911, 77.04957049082637 28.46148651543399, 77.04957016655472 28.46148741552652, 77.04956992978245 28.46148834248799, 77.0495697826768 28.46148928783374, 77.04956972658422 28.46149024291085, 77.04956976201818 28.46149119897733, 77.0496097610182 28.46196119897732, 77.04960988956556 28.46196215771755, 77.0496101101438 28.4619630995522, 77.04961042068894 28.46196401566844, 77.04961081829519 28.46196489749412, 77.04961129924213 28.46196573677792, 77.0496118590295 28.46196652566661, 77.04961249241933 28.46196725677849, 77.04961319348493 28.46196792327251, 77.0496139556664 28.46196851891222, 77.04961477183195 28.46196903812418, 77.04961563434465 28.4619694760501, 77.04961653513391 28.46196982859226, 77.04961746577096 28.4619700924519, 77.0496184175478 28.46197026516006, 77.04961938155857 28.46197034510072, 77.04962034878294 28.46197033152584, 77.04993496285955 28.46195066814606, 77.04996172500003 28.46198635100008, 77.04996234660345 28.46198710076037, 77.04996303819327 28.46198778649706, 77.04996379320954 28.46198840170574, 77.0499646044907 28.46198894055096, 77.0499654643415 28.4619893979216, 77.04996636460596 28.46198976947936, 77.04996729674482 28.46199005169989, 77.04996825191645 28.46199024190625, 77.04996922106073 28.46199033829428, 77.04997019498504 28.46199033994969, 77.04997116445139 28.46199024685679, 77.04997212026409 28.46199005989859, 77.04997305335696 28.46198978084846, 77.04997395487933 28.46198941235325, 77.04997481627997 28.46198895790829, 77.04997562938821 28.4619884218241, 77.04997638649151 28.46198780918562, 77.04997708040847 28.46198712580392, 77.04997770455707 28.46198637816109, 77.04997825301707 28.46198557334874, 77.04997872058617 28.46198471900079, 77.04997910282933 28.46198382322098, 77.04997939612083 28.46198289450607, 77.04997959767873 28.46198194166521, 77.04997970559118 28.4619809737364, 77.04997971883461 28.46197999990073, 77.04997963728337 28.46197902939535, 77.0499396382834 28.46167902939531, 77.04993946569192 28.46167808419555, 77.04993920318455 28.46167715992272, 77.04993885318471 28.46167626510961, 77.04993841892357 28.46167540801704, 77.04993790441021 28.46167459655762, 77.04993731439455 28.46167383822266, 77.04993665432356 28.46167314001303, 77.04993593029096 28.46167250837455, 77.04993514898094 28.46167194913843, 77.04993431760647 28.46167146746748, 77.04993344384273 28.46167106780846, 77.04993253575624 28.46167075385097, 77.04993160173035 28.46167052849344, 77.04993065038788 28.46167039381634, 77.04992969051156 28.46167035106301, 77.04992873096288 28.46167040062814))",Bar and Pub,Haryana,\N
food.nightlife.live_entertainment,POI_1001_356ttncb-e94ec39bd66af3a8471bf70e4ef86742,m.k dj & sound system,6,893da11a137ffff,853da11bfffffff,IN.HR.GU,Gurgaon,10,169,IND,3.4,all_ind_3.4_all,2024,2024-06-05 00:01:01,"POLYGON ((77.02597725278878 28.46917038476057, 77.02590725278878 28.46919038476058, 77.02590629831775 28.46919071035271, 77.02590538149374 28.46919113042288, 77.02590451164112 28.46919164069889, 77.02590369760648 28.4691922359911, 77.02590294766878 28.46919291024524, 77.02590226945507 28.46919365660396, 77.02590166986295 28.46919446747663, 77.02590115499041 28.46919533461645, 77.02590073007386 28.4691962492044, 77.02590039943479 28.46919720193889, 77.02590016643589 28.46919818313036, 77.02590003344682 28.46919918279986, 77.02590000182009 28.46920019078049, 77.02590007187739 28.46920119682083, 77.02590024290619 28.46920219068921, 77.02590051316709 28.46920316227772, 77.02593051316707 28.46929316227772, 77.02593087463266 28.4692940899475, 77.0259313265515 28.46929497707654, 77.02593186444405 28.46929581487139, 77.02593248297855 28.46929659502756, 77.02593317602391 28.46929730981194, 77.02593393671049 28.46929795213937, 77.02593475749811 28.46929851564293, 77.02593563025091 28.469298994737, 77.02593654631792 28.46929938467266, 77.02593749661882 28.46929968158477, 77.02593847173394 28.46929988253024, 77.02593946199768 28.46929998551725, 77.02594045759425 28.46929998952495, 77.025941448655 28.46929989451363, 77.02594242535629 28.46929970142507, 77.0259824253563 28.46928970142508, 77.02598316227773 28.46928948683306, 77.02601316227771 28.46927948683303, 77.02601407692272 28.46927913119392, 77.02601495230473 28.46927868761643, 77.02601577999334 28.46927816037244, 77.02601655201745 28.4692775545396, 77.02601726094207 28.46927687595242, 77.02601789993983 28.46927613114605, 77.02601846285687 28.4692753272934, 77.02601894427195 28.469274472136, 77.02601933954881 28.46927357390949, 77.02601964488072 28.46927264126428, 77.02601985732714 28.46927168318225, 77.02601997484213 28.46927070889025, 77.02601999629393 28.46926972777126, 77.02601992147595 28.46926874927397, 77.02601975110875 28.46926778282186, 77.02601948683302 28.46926683772239, 77.02598948683304 28.46917683772239, 77.02598914223188 28.4691759478898, 77.02598871438593 28.46917509495377, 77.02598820719096 28.46917428668074, 77.02598762526526 28.46917353043046, 77.02598697390755 28.46917283308898, 77.02598625904878 28.46917220100594, 77.02598548719813 28.46917163993681, 77.02598466538367 28.4691711549904, 77.02598380108847 28.4691707505824, 77.02598290218239 28.46917043039516, 77.02598197685042 28.46917019734416, 77.02598103351821 28.46917005355143, 77.02598008077527 28.46917000032629, 77.02597912729684 28.46917003815338, 77.02597818176481 28.46917016668827, 77.02597725278878 28.46917038476057))",Live Entertainment-Music,Haryana,
food.nightlife.brewery,POI_1001_356aabd1-1e467691fcad06d932f5a0628bdb1bea,quaff brewing co.,6,893da111a13ffff,853da113fffffff,IN.HR.GU,Gurgaon,33,964,IND,3.4,all_ind_3.4_all,2024,2024-06-05 00:01:01,,Brewery,Haryana,
food.nightlife.bar_pub,POI_1001_356b726b-55242c638d5c8e5fa77dd2f4ddc18033,raj mahal delux,6,893da11aabbffff,853da11bfffffff,IN.HR.GU,Gurgaon,11,200,IND,3.4,all_ind_3.4_all,2024,2024-06-03 00:01:01,"POLYGON ((77.05977725367562 28.4445830592839, 77.05973780868815 28.4445337530496, 77.05973719458335 28.44453305464399, 77.05973651825295 28.44453241630842, 77.05973578554649 28.44453184356383, 77.05973500280113 28.44453134136385, 77.05973417678679 28.444530914052, 77.05973331464763 28.44453056532407, 77.05973242384023 28.44453029819619, 77.05973151206916 28.44453011497874, 77.05973058722029 28.44453001725635, 77.05956058722026 28.44452001725632, 77.05955953986826 28.44452001059172, 77.05955849756387 28.44452011350999, 77.05955747174107 28.44452032488214, 77.05955647365302 28.44452064238942, 77.05955551424867 28.44452106254881, 77.05955460405259 28.4445215807512, 77.05955375304956 28.44452219131196, 77.05950375304957 28.44456219131197, 77.05950301249052 28.44456284634989, 77.05950234023456 28.44456357131491, 77.05950174285299 28.44456435912048, 77.05950122618522 28.44456520206578, 77.05950079528169 28.444566091911, 77.05950045435451 28.44456701995789, 77.05950020673625 28.44456797713476, 77.05950005484735 28.44456895408518, 77.05950000017258 28.44456994125945, 77.05950004324633 28.44457092900791, 77.05950018364761 28.4445719076753, 77.05950042000396 28.44457286769511, 77.05950075000499 28.44457379968314, 77.05950117042495 28.44457469452917, 77.05950167715422 28.44457554348607, 77.05950226523949 28.44457633825527, 77.05950292893223 28.44457707106787, 77.05954542969613 28.44461957183175, 77.05946335636165 28.44469252590688, 77.05946267152031 28.44469319607585, 77.05946205396422 28.44469392871396, 77.05946150936343 28.44469471709462, 77.05946104271804 28.44469555397944, 77.05946065831253 28.44469643168469, 77.05946035967624 28.44469734215186, 77.05946014955104 28.44469827702164, 77.05946002986617 28.44469922771068, 77.05946000172051 28.44470018549036, 77.05946006537246 28.444701141567, 77.05946022023761 28.44470208716252, 77.0594604648941 28.44470301359509, 77.05946079709565 28.44470391235882, 77.0594612137922 28.44470477520185, 77.05946171115792 28.44470559420212, 77.05946228462633 28.44470636184011, 77.05946292893222 28.44470707106788, 77.05960292893226 28.44484707106787, 77.05960363356236 28.44484771158037, 77.05960439592076 28.44484828216735, 77.0596052090947 28.44484877765496, 77.05960606571064 28.44484919355033, 77.05960695800114 28.44484952608228, 77.05960787787525 28.44484977223554, 77.05960881699195 28.44484992977809, 77.05960976683569 28.44484999728141, 77.05961071879368 28.44484997413339, 77.05961166423393 28.44484986054394, 77.05961259458357 28.44484965754305, 77.05961350140657 28.44484936697143, 77.05961437648023 28.44484899146387, 77.05961521186973 28.44484853442534, 77.05961600000008 28.44484800000006, 77.05985600000004 28.44466800000006, 77.05985676020696 28.44466736882645, 77.05985745441434 28.44466666571138, 77.05985807584467 28.44466589751933, 77.05985861843095 28.44466507175011, 77.05985907687597 28.44466419646566, 77.05985944670391 28.44466328021134, 77.05985972430419 28.44466233193249, 77.05985990696659 28.44466136088712, 77.05985999290783 28.44466037655547, 77.05985998128882 28.44465938854753, 77.05985987222303 28.44465840650917, 77.05985966677525 28.44465744002798, 77.05985936695126 28.44465649853966, 77.05985897567821 28.44465559123591, 77.0598584967761 28.44465472697469, 77.05985793492042 28.44465391419374, 77.05985729559653 28.44465316082819, 77.05985658504612 28.44465247423311, 77.05977725367562 28.4445830592839))",Bar and Pub,Haryana,
